Step,Tension_Force_1,Tension_Force_2,Tension_Force_3,Tension_Force_4,Tension_Force_5,Tension_Force_6,Tension_Force_7,Tension_Force_8,Tension_Force_9,Tension_Force_10,Tension_Force_11,Tension_Force_12,Tension_Force_13,Tension_Force_14,Tension_Force_15,Tension_Force_16,Tension_Force_17,Tension_Force_18,Tension_Force_19,Tension_Force_20,Tension_Force_21,Tension_Force_22,Tension_Force_23,Tension_Force_24
154,0.0,0.0,0.0,0.0,0.0,-16.070405134545894,-16.297101815597838,0.0,0.0,-2.669916399271845,-13.56945745416124,0.0,0.0,-3.1310554143233635,0.0,-11.681855772170728,-15.920883932630385,-15.99039870801225,-14.402308283542924,0.0,0.0,0.0,-16.093754728229598,0.0
155,-0.8814284840592475,0.0,0.0,0.0,0.0,-16.190960014742192,-16.049429841734046,0.0,0.0,-1.683062975855171,-12.711739258702941,-5.116207186909678,0.0,-9.035480074904688,0.0,-11.108749613691648,-14.301860019408144,-15.815707722665913,-15.695779964708262,0.0,0.0,0.0,-16.069440022628864,0.0
156,-1.8323016892765769,0.0,0.0,0.0,0.0,-15.891481501002627,-15.975455443446426,0.0,0.0,-1.6287794677079774,-16.11843868086194,-6.202348975770651,0.0,-9.246685830947284,0.0,-7.872395183621596,-7.699648079544744,-15.680404581894884,-16.256811491805447,-8.895908962626418,0.0,0.0,-15.860165498297132,0.0
157,-5.4380376365581355,0.0,0.0,0.0,0.0,-15.95012698803345,-15.975455019659842,0.0,0.0,0.0,-16.16673287908778,0.0,0.0,-11.89312482238869,0.0,-0.732332977516215,-7.039742875477587,-15.907916164028324,-15.845110621751482,-7.892296289131685,0.0,0.0,-15.748662775919554,0.0
158,-11.928547160641047,0.0,0.0,0.0,0.0,-14.80276961640602,-16.155265961120808,0.0,0.0,-2.5779668693014663,-16.05652164486417,0.0,0.0,-9.088775812806585,0.0,-6.4923880568625165,-0.8296717531344037,-15.95130166407962,-16.094802063703916,-12.394893506396658,0.0,0.0,-16.262690338781955,0.0
159,-1.1554638496961245,0.0,0.0,0.0,0.0,-15.957312317662822,-16.232759577032628,0.0,0.0,-3.768704106325803,-16.296826667544885,0.0,0.0,-14.934722958681538,0.0,-10.023263209311022,0.0,-15.999074174114025,-15.992437645889622,-15.983037573371677,0.0,0.0,-16.100345628229082,0.0
160,-1.0863404034535218,0.0,-2.38667753285002,0.0,0.0,-16.29402669669035,-13.6573814188171,0.0,0.0,-6.705563568554564,-15.885148384803028,0.0,0.0,-11.324712179491545,0.0,-14.530294842653966,-5.984317625766796,-16.241179806596236,-15.982657308894666,-15.861713053435226,0.0,0.0,-15.869562016273932,0.0
161,-1.5650910136105494,0.0,-8.996247351529627,0.0,0.0,-15.849571614080036,-15.967105390379581,0.0,0.0,-1.9968308609752903,-16.31859932958582,0.0,0.0,-10.913399326872536,0.0,-16.153258724770648,-4.082509091581874,-15.819749548021484,-16.205827634900924,-15.99695162427406,0.0,0.0,-16.18086345222561,0.0
162,0.0,0.0,-9.881440778765016,0.0,0.0,-16.2230543589585,-16.296799499571375,0.0,0.0,-4.155332678065394,-16.160299853790526,-0.5677438352554962,0.0,-9.649325645266543,0.0,-16.022762001641798,-4.992870714578037,-15.71549228426249,-15.998031506028665,-16.20353025943572,0.0,0.0,-15.822016468992542,0.0
163,-3.053117871979842,0.0,-4.8103084853642315,0.0,0.0,-15.999628243361844,-15.742551870281481,0.0,0.0,0.0,-15.761641175851318,-0.23747439672317108,0.0,-11.418988118614418,0.0,-16.088836415588524,-6.569459325201857,-15.928592732557112,-12.139226055389013,-14.795683859372385,0.0,0.0,-16.23477113895174,0.0
164,-3.6349248612508216,0.0,-1.0813404949980199,0.0,0.0,-15.722082639587873,-15.690209688704584,0.0,0.0,0.0,-16.149185175983458,-5.381034567272299,0.0,-16.268524273209767,0.0,-12.525061880481598,-6.803232398305332,-16.288487177834917,-15.721638731026745,-12.575939745873255,0.0,0.0,-15.893378015982659,0.0
165,-8.588393819030903,0.0,-6.261651224701233,0.0,0.0,-15.788245945935463,-15.925172080843113,-2.808011275477343,0.0,0.0,-15.696869388597063,-5.105187379088496,0.0,-14.659604941357912,0.0,-15.75886498423931,-13.257800152417705,-16.14202146361122,-15.854360397697427,-5.131655693100305,0.0,0.0,-15.967984512141086,0.0
166,0.0,0.0,-4.443832163583887,0.0,0.0,-15.726433528176665,-16.046182234458715,-2.383314072086546,0.0,-3.923163430794153,-16.1757547781886,-6.490007677521232,0.0,-15.876271887534411,0.0,-15.7167739527869,-10.335408308218101,-15.88170472825283,-15.774512100724975,0.0,-3.1374101388371956,0.0,-16.190883104142905,0.0
167,-0.31955326246769117,0.0,-12.26381330720028,0.0,0.0,-15.8312928837431,-16.004517790715713,-5.6122735284793,0.0,-14.233868687215038,-15.847710446075986,-2.8548961477025663,0.0,-15.87017555757101,0.0,-14.523588080266146,-16.094481281220737,-16.097901497336572,-13.994845008412899,0.0,0.0,0.0,-15.74365459032128,0.0
168,0.0,0.0,-13.76150265909143,0.0,0.0,-16.13113752350795,-14.317330399447584,-5.474330455627663,-7.340283626784121,-11.018934477463116,-11.87448824264508,-8.663740653781945,0.0,-15.694494074630372,0.0,-10.388675265886656,-16.14398243800587,-16.13643275178484,-12.923520176013778,0.0,0.0,0.0,-15.799000987635088,0.0
169,-0.278046890994651,0.0,-16.27215724516057,0.0,0.0,-15.95626590542233,-10.645256157997405,-2.2775647873072855,-5.079672333519947,-11.271122168417971,-13.811594204048085,-11.113348634405284,0.0,-15.73280755370497,0.0,0.0,-13.496441153353315,-16.083444324745322,-8.861528032645488,0.0,-0.8831049840818926,0.0,-15.787009291704782,0.0
170,-15.856975225212269,0.0,-16.213142597049554,0.0,0.0,-15.952009835739933,-6.649287017425203,-16.140911416257445,-16.10084705946722,-16.116774987787487,-16.011565993072868,-15.71476632655714,0.0,-13.408345073208825,0.0,-0.31238144079031865,0.0,-15.889324073457914,-9.455244307794896,-0.5019424221747271,0.0,0.0,-15.823679810397289,0.0
171,-8.496486354826857,0.0,-15.855064353973878,0.0,0.0,-15.89625591605251,-10.69870805923754,-1.4568249060606238,-15.083854871479033,-10.868814204293717,-15.927208990731584,-13.39344239402048,0.0,-16.02248426036605,0.0,0.0,-7.963984060749012,-15.92160661660488,0.0,-6.869494559798543,0.0,0.0,-15.689492494726492,0.0
172,-15.737380893734967,0.0,-16.029321466237757,0.0,0.0,-15.724803816367501,-11.8002386105178,-2.6160625301846205,-9.13670601287843,-15.162729961509646,-16.122161395938466,-16.09692928146717,0.0,-14.061228330762116,0.0,0.0,-4.432654363589077,-16.306943994829286,-1.3118688562598066,-7.129139831777842,0.0,0.0,-16.11611442808971,0.0
173,-16.1921794339797,0.0,-14.1571035482009,0.0,0.0,-15.68399219527435,-15.03863490050538,-8.169779841068827,-12.419582895403265,-15.931403074558967,-10.810274775024395,-16.25622676286334,0.0,-14.217513252812607,0.0,0.0,-8.031731203752967,-16.00616710104353,0.0,-3.8221062736820586,0.0,0.0,-15.887101742766731,0.0
174,-15.727717008824051,0.0,-13.907339984150074,0.0,0.0,-15.72241225833519,-10.346804560410197,-5.811484360316047,-6.22879804195775,-10.96344653758501,-10.318594998486393,-15.730316039028622,0.0,-16.192278295484034,0.0,0.0,-8.264008365642098,-16.077817736690918,0.0,-3.912334590716827,0.0,0.0,-16.088839193267205,0.0
175,-14.331182105154628,0.0,-16.001051902885575,0.0,0.0,-15.914692027695944,-2.005214103807307,0.0,-3.0934063213276564,-5.6820121252428795,-15.957299612291852,-12.33347451957409,0.0,-15.811807007397952,0.0,-1.163881106790827,-8.11437299491953,-15.908958578347338,0.0,-11.127147155621838,0.0,0.0,-15.745560961357684,0.0
176,-15.01344523030739,0.0,-15.12066555942212,0.0,0.0,-15.768958870302171,-15.747163103985072,-10.063100356310823,-0.4495908887578857,-11.665972247776102,-16.148296898467247,-2.072928188161123,0.0,-15.928413839398173,0.0,0.0,-2.2665226435622854,-16.192926142283355,-2.2508880401177698,-16.243105193257882,0.0,0.0,-16.10615717444726,0.0
177,-11.900516918891556,0.0,-14.136647620746961,0.0,0.0,-15.846266667981071,-15.995731541964872,0.0,-5.921606081520556,-13.70507644355923,-15.851850436071821,-7.248181115781122,0.0,-16.020094842812128,0.0,-0.3845567687913195,-1.6447450084403643,-15.787872916128666,-0.5660467600517757,-15.992890801535676,0.0,0.0,-15.866900715954738,0.0
178,-15.061383509595737,0.0,-16.255333785709198,0.0,0.0,-15.895657760302795,-6.395180862927845,-1.507478830729541,-2.5947246717117936,-10.25073857354258,-15.855202951513766,-9.17577246466565,0.0,-15.826232340233787,0.0,0.0,-6.686499075573321,-15.810358894831362,0.0,-14.644722382802376,0.0,0.0,-15.953151533022817,0.0
179,-11.586062773502302,0.0,-16.150846570885005,0.0,0.0,-15.71637903332283,-15.765669939086619,-14.762268611447134,-7.689576359564362,-15.779486790155474,-13.726589734094864,-2.7449645089640895,0.0,-16.14117427474508,0.0,0.0,-3.3291289663081236,-15.99212793140405,-0.5035124956141647,-16.122539729173123,0.0,0.0,-15.769755925865615,0.0
180,-15.938163788900853,0.0,-15.830019959824597,0.0,0.0,-16.131837746732618,-9.115492785717299,-4.236934830704437,-9.828653932192513,-12.48049224850805,-16.12925557743721,-10.735451060071473,0.0,-16.132425583330264,0.0,0.0,-8.590327260163342,-16.267258553809125,0.0,-15.94191572373569,0.0,0.0,-16.236091467617335,0.0
181,-9.313095792372188,0.0,-16.238527780764617,0.0,0.0,-16.21947732659776,-14.10504840737391,-8.869739196249569,-8.128987848704313,-16.155299277533086,-16.120274774740444,0.0,0.0,-15.835385434190817,0.0,0.0,-10.35857775782546,-16.311484966332518,0.0,-16.28747254079912,0.0,0.0,-16.114896557737993,0.0
182,-9.427411371866311,0.0,-15.774910155734498,0.0,0.0,-15.960107037152246,-10.266956938415701,-7.088043225085019,-6.568320275788913,-15.962750827767556,-15.704063734693488,0.0,0.0,-15.992902267030184,0.0,0.0,-6.193550200707765,-16.122300147146163,0.0,-15.783961130022329,0.0,0.0,-15.79630089502862,0.0
183,-2.5551946233193865,0.0,-15.830417992294251,0.0,0.0,-16.31507701794377,-13.17644369677595,-9.303042069823746,-10.418860103371763,-16.158472278076943,-7.583601843135603,0.0,0.0,-15.896733580593544,0.0,0.0,-12.776203529738197,-15.969032682919448,0.0,-16.24178278986725,0.0,0.0,-15.835302733389018,0.0
184,-3.929362526690404,0.0,-16.042323719658867,0.0,0.0,-15.945053248656233,-16.13611362121808,-13.339122579649153,-11.235440029417823,-15.722368282634854,-3.062846868180062,0.0,0.0,-16.117096200814984,0.0,0.0,-15.90850605911644,-15.962581532159533,0.0,-16.27437619224292,0.0,0.0,-15.695592009630536,0.0
185,0.0,0.0,-16.24711594876225,0.0,0.0,-15.844826114890628,-13.972732772584134,-13.091037013454132,-16.03723110670914,-15.984802019812737,-9.46160400938663,0.0,0.0,-16.151660080376846,0.0,0.0,-16.089452615892466,-16.164754308285897,0.0,-15.734569073525625,0.0,0.0,-16.08213677107419,0.0
186,-3.1935547095506327,0.0,-15.908236904652366,0.0,0.0,-16.1632008370254,-8.004058367204568,-11.955275433651734,-13.793517860084117,-16.280622096559544,-8.375970807853731,0.0,0.0,-15.849239311950942,0.0,0.0,-15.784601920123821,-16.2545444782782,0.0,-16.109604339136993,0.0,0.0,-16.10642483684603,0.0
187,-5.554060206998169,0.0,-16.113348775586058,0.0,0.0,-16.09975167199884,-8.62309935360243,-10.545342132407775,-15.984317275813142,-16.202314716188535,-7.376378818090739,0.0,0.0,-15.992769350999623,0.0,0.0,-16.22961619564127,-16.2876379341916,0.0,-15.967013070360869,-1.4493882860129328,0.0,-16.01590563221194,0.0
188,-9.761587108215581,0.0,-15.88077457566828,0.0,-0.6493187869143074,-16.192986626879517,-4.669661113465648,-10.24805537090177,-15.970586179316255,-15.852387068484509,-6.5950161102842015,0.0,0.0,-15.719506922671307,0.0,0.0,-16.13468738556509,-15.841007972489892,0.0,-15.905559892036853,-2.9777390456847064,0.0,-15.811835351557825,0.0
189,-8.44992655910873,0.0,-15.8029836675281,0.0,-3.3132437635521836,-16.095823969301765,-7.376085079186775,-7.277183290525932,-16.06831698570189,-15.866839523794372,-1.299708603649584,0.0,0.0,-15.869262148292538,-5.749447241212492,0.0,-16.141921850567947,-16.205693025918276,-0.4959336351572442,-15.818797391291394,0.0,0.0,-15.77238094121845,0.0
190,-13.251190036552302,0.0,-15.818656201320744,0.0,-5.4121811322427735,-15.760486226425602,-15.869230924557131,-13.797464329847578,-15.817633620994624,-15.951837170261317,0.0,0.0,0.0,-11.514639811021967,-11.090570477804432,0.0,-16.08716741809912,-16.147864414931597,-4.386885838548164,-15.680239413388126,0.0,0.0,-16.20901619074769,-5.425011501478754
191,-13.63784288863267,0.0,-15.878188197055424,0.0,-14.389886475425339,-15.821668455232338,-15.709592783167214,-12.548162925318927,-16.10652701851273,-16.277356441386033,0.0,0.0,0.0,-10.246153689426398,-9.964688689150307,-0.6062618838706063,-16.192307767427888,-16.17342363107939,-9.425820723760319,-15.936043515628958,0.0,0.0,-16.309618955006776,-7.685854176071034
192,-12.047952394931992,0.0,-15.72000074401202,0.0,-10.354897396692865,-16.063829986554854,-2.3903473693605437,-5.105727991207242,-15.982043524516625,-16.278310460338727,-1.677235280133198,-8.304522960330997,0.0,-2.712710345776009,0.0,-6.792735042417185,-12.77664867308765,-15.693661725507393,-3.3483487918537866,-15.933801281804579,0.0,0.0,-15.783492309200323,0.0
193,-11.429520012073977,0.0,-16.261863812338746,0.0,-0.4607211884188564,-16.16529762227944,-11.004592055703597,-8.753257348022602,-16.02780488546125,-16.074067371499765,-9.761179184023073,-16.121327916132632,0.0,-5.099333990688515,-5.388345544243261,0.0,-12.491026747459781,-16.018470905284897,-4.809298112012175,-15.704154598841697,0.0,0.0,-16.113351751717072,0.0
194,-13.42048753858823,0.0,-15.754051776458544,0.0,-7.063566579413788,-16.31248787264663,-11.77296894409095,-8.368817737908374,-16.025210932291593,-16.093650458172466,0.0,-16.190518044617875,0.0,0.0,-2.2666759690047167,-3.145068908181054,-15.929740985556425,-15.683046409089233,-5.31015822225475,-16.2422528512705,0.0,0.0,-15.940319403176655,0.0
195,-13.69817911711299,0.0,-15.748708306860411,0.0,-9.403772920737149,-16.01049166907798,-15.632528206895733,-10.797034765852347,-16.057860740764077,-15.938020800271106,-4.022381862442392,-16.194971731282603,0.0,0.0,-7.494042826988401,-6.2415224968784715,-15.394438840579342,-15.869587932030303,-2.297059260158789,-16.299864191697473,0.0,0.0,-16.273579590274466,-3.7985654417323005
196,-10.818990655446646,0.0,-16.31237078278655,0.0,-9.513941693906805,-16.168191167678003,-4.787355637481357,-12.502139918159852,-15.738493131813193,-15.72872501386364,-8.343439839478021,-14.876806128948989,0.0,0.0,-13.700312667649067,-8.240042271351212,-10.879566852807628,-16.200530725459107,-6.7533391069613575,-15.867311786937456,0.0,0.0,-15.935756303830923,-2.867564126677223
197,-13.889046397955996,0.0,-16.317371693877117,0.0,-15.38124232172099,-16.007442380182734,-12.302075460072654,-16.19127352958148,-16.179020287856424,-16.00313462468176,0.0,-11.537449177625414,0.0,0.0,-16.2944979548184,-1.3917021746933826,-4.925832099536083,-15.7203991071041,-5.766666788471795,-15.986372853445904,0.0,0.0,-16.157374533383436,-7.216976124140326
198,-16.125774922761394,0.0,-16.30132105290991,0.0,-10.343368775432927,-16.07444443425405,-15.902873133090823,-15.882185524939409,-15.837299113816767,-16.14586131460565,0.0,-11.893327177527606,0.0,0.0,-16.260352041386117,-5.79930143886082,-6.960683753266731,-15.8343352858492,-5.510344381594733,-15.800392465271056,0.0,-3.2440523161929833,-16.123667515028032,-5.748883010283129
199,-16.034134873090824,0.0,-15.917132896194227,0.0,-13.996168560622408,-12.064794350060604,-15.84883934798192,-13.168411623130998,-15.866649463706143,-8.375156391146398,0.0,-6.52713326444616,0.0,0.0,-15.851851853278243,-13.840362618280691,-9.295176340813773,-15.688655109021813,-3.5863314380449314,-12.67940983178527,0.0,0.0,-16.199635148890337,-6.014455983493931
200,-11.461943772002819,0.0,-15.957233461959653,0.0,-11.232281198138622,-13.152514024710507,-15.786608973704286,-5.568897992873999,-16.25925735877125,-9.518623702910777,0.0,-1.015168392821339,0.0,0.0,-16.180177923100327,-15.902567474404787,-13.407638224600332,-15.727041915416676,-0.9618174355630267,-11.549756997120282,0.0,0.0,-16.269774415383804,-2.746134857149134
201,-11.991379970445285,0.0,-16.216289095524587,0.0,-4.399926707334305,-11.441578066392783,-13.707590170642545,-9.23729512143807,-15.796407500448783,-2.985657892833912,0.0,0.0,0.0,0.0,-15.530778867647912,-15.307460101193195,-12.368701840483423,-16.039752731312852,0.0,-10.349638429765504,-0.9796906418593881,0.0,-16.116448197571366,-4.031743423000744
202,-15.831684926933288,0.0,-16.11273356196239,0.0,-3.874733383483772,-16.055845039830928,-15.912506771826468,-5.2420019172919705,-16.14259495988446,0.0,0.0,0.0,0.0,0.0,-16.14827339225256,-14.758720563563697,-9.930314044522826,-16.254390271770937,0.0,-15.920158070310409,0.0,0.0,-15.758234799508662,-7.264404392878941
203,-16.1887685718965,0.0,-15.723183212355561,0.0,-4.83565090825103,-15.873051035852155,-16.08155400591449,-6.16865157951216,-16.23087092047114,0.0,0.0,0.0,0.0,0.0,-16.185482557525873,-11.645122197315322,-7.790789342815744,-16.224809444652642,-1.6470593336684758,-16.098355038410894,0.0,0.0,-15.759867896838273,-8.657402699594025
204,-15.918395392083855,0.0,-16.307818048084354,0.0,-10.114441204635042,-12.782000783731451,-15.970594723083204,-4.894225250255208,-16.28845171961865,0.0,0.0,-3.136896068897873,0.0,0.0,-16.062660224414664,-13.134922204842763,-5.228083676758313,-15.727660766208555,-5.491454750709347,-15.96392224253216,0.0,0.0,-16.231838106413733,-6.527227911277503
205,-16.264761553981423,0.0,-15.897690502185693,0.0,-15.038641914462548,-9.084021543485246,-15.87926948806814,-3.169589141712681,-16.10107178928524,-5.659971766811138,0.0,-13.314133491537689,0.0,0.0,-15.973019712141888,-9.817420823985794,-3.873622472289444,-15.6808752833971,-12.118284000275104,-15.946678319159963,0.0,0.0,-16.115375337448537,-4.610400609042721
206,-15.996520915191445,0.0,-16.25479436812688,0.0,-15.907306319723137,0.0,-15.833417070332352,-7.318073433295322,-15.72296916240353,-0.7691341875156943,0.0,-15.723945666736515,0.0,0.0,-16.1644634604912,-10.23241756447291,-10.268190726630195,-16.064453591236422,-9.674740704513514,-15.891467895108123,0.0,0.0,-16.1098381979566,-10.971386079512415
207,-16.07963818574645,0.0,-16.04831721803988,0.0,-16.20431795389491,0.0,-15.967898120563383,-6.834492795665012,-15.857077872345998,-0.869329302104039,0.0,-16.309069376972168,0.0,0.0,-14.843585820480794,-9.801130064646527,-15.890051185784683,-15.867338113581848,-7.849123004481219,-16.27298432174173,0.0,0.0,-15.92471064640676,-14.116840192035365
208,-15.829226936781778,0.0,-15.848699959994473,0.0,-15.701382450326545,0.0,-16.177725862366717,-7.319443041285109,-16.25432217803133,0.0,0.0,-9.30645606537489,0.0,0.0,-14.627970770764069,-10.632540157848116,-16.222082949301544,-16.213996867797338,-6.919207329193702,-15.91277691112215,0.0,0.0,-16.106410269944124,-13.46649984682009
209,-15.959598689907564,0.0,-16.03311116302087,0.0,-15.888976402221456,0.0,-15.88654762548975,-5.576770029603877,-16.027292811762308,0.0,0.0,-6.467855761039023,0.0,0.0,-15.974727163781262,-14.13925492135032,-15.935206106892892,-15.798144662426328,-7.234468741278094,-16.317377735189382,0.0,0.0,-16.226000494781275,-14.82144782317514
210,-16.298587729001365,0.0,-16.138233225348827,0.0,-16.05504313808328,0.0,-16.086195764637484,-4.762634342405949,-16.263596312044587,0.0,0.0,-6.919841879171928,0.0,0.0,-16.301987336883794,-11.844317369242322,-16.21696054365909,-16.090812725507707,-4.624944117773353,-16.29986637543981,0.0,0.0,-16.145762103452427,-15.53042897375948
211,-16.136256472622037,0.0,-15.792815182168082,0.0,-15.804782796234447,0.0,-15.789699236915476,-5.535711230445738,-15.765381705791006,0.0,0.0,-9.90150854421975,0.0,0.0,-16.20118210188476,-11.464006626020781,-15.99285242971643,-15.838025592498482,-7.985956179444298,-15.863511304635525,0.0,0.0,-15.861191885670117,-15.22744077626219
212,-16.26908110077987,0.0,-15.951516363165819,0.0,-16.19454484821864,0.0,-16.25439542291266,-12.402722563016034,-15.94894899614216,-3.8031668271526726,0.0,-13.365756279437273,0.0,0.0,-15.911783973977203,-7.877816213978209,-12.981338142943153,-16.037510646250112,-10.18226903003505,-16.15026222912522,0.0,0.0,-15.900741369008035,-11.121413168749338
213,-15.866050783584967,0.0,-15.90166489523261,0.0,-15.712945750894022,0.0,-16.0635375026531,-5.216836679627865,-16.02205705970568,-10.537433135839569,0.0,-4.683661643765103,0.0,0.0,-15.878744421741862,-10.763596446790732,-6.00754383858271,-16.042105904148627,-7.642046678937134,-16.24699395788588,0.0,-3.934576490866906,-16.039339705968747,-16.162967041535836
214,-15.968597667623023,0.0,-15.74783439991694,0.0,-15.93842529632121,0.0,-16.199353333149304,-15.414962883456967,-15.866495517908959,-11.324081811382369,0.0,-15.914257952345057,0.0,0.0,-15.856333152075358,-7.29004431940547,-4.402924816495646,-16.025081884448117,-11.556164664321244,-15.759233208141561,0.0,-10.404219706111988,-15.94314630578831,-15.727171486407757
215,-15.929361778155622,0.0,-15.78047498774178,0.0,-16.160389899347066,0.0,-15.718282895287842,-16.296681402519766,-16.115177867644732,-3.939951388268292,0.0,-16.271204683325323,0.0,0.0,-15.837532717058455,-13.980598937987592,-8.111607797883261,-16.315334127920202,-4.902342355308796,-15.923798839060417,0.0,-11.363667877261271,-15.98561533426121,-15.223131399399655
216,-16.150014648427888,0.0,-15.707290491659272,0.0,-15.93815036975597,0.0,-15.85034964414641,-15.686329429059613,-16.25662855502316,-6.377278294960464,0.0,-16.181628198918958,0.0,0.0,-15.959195246405278,-15.867162238297999,-5.0046469558972895,-15.93435940972428,-3.7582716049867315,-16.147263629385275,0.0,-4.385975525545589,-16.19134938052849,-15.830876587274702
217,-15.836060364402249,0.0,-15.80809826472656,0.0,-15.951864725514989,0.0,-16.245209043211606,-14.302937959918676,-16.051745887763698,0.0,0.0,-15.454397001619792,0.0,0.0,-15.783501661001116,-15.978297188780163,-3.23904779217692,-16.060371549639353,-4.45863514846745,-16.11965899186678,0.0,-1.7661997997261247,-16.313686105785802,-15.93438842865014
218,-16.187091871191363,0.0,-16.048300494950233,0.0,-15.75719815904877,0.0,-16.30754763124642,-15.85850432200082,-16.06602019895899,0.0,0.0,-15.159772461220305,0.0,0.0,-16.082935825320803,-16.149518365803285,-0.16196750030465737,-15.743723891624107,-6.408889214220046,-15.689145406247983,0.0,-1.4854248724276842,-16.16927034109952,-16.099277890071154
219,-15.751797527932206,0.0,-15.933804917198643,0.0,-16.10656066161746,0.0,-16.19375932658022,-16.029501795469503,-16.03426362995611,0.0,0.0,-16.182534046684218,0.0,0.0,-15.733640387707196,-8.652723438535142,-8.015324669356426,-16.176363720599838,-4.441886574771812,-15.880484005664764,0.0,-3.1883130346200614,-16.051710909079407,-16.15565094156034
220,-16.176050101529107,0.0,-16.13060299851736,0.0,-16.190449946350757,0.0,-15.952962909801293,-12.6706820802632,-16.130184099806595,-0.735880594268885,0.0,-15.542366532321788,0.0,0.0,-15.759383137002116,-15.832502066433758,-10.263534341879723,-15.886989107563593,-4.305291737103927,-15.880021286630111,0.0,0.0,-15.689399646631612,-16.21478236776137
221,-15.80888083985951,0.0,-16.202130709253705,0.0,-16.037256592071778,0.0,-16.21730691755132,-16.127605090298182,-15.934636138804818,-6.080400681322702,0.0,-16.160056141534813,0.0,0.0,-15.846814384618202,-11.730516049965424,-15.915565632452433,-13.284715720168672,-1.9555119909740906,-16.18113862278464,0.0,0.0,-16.02178199475464,-16.177539039181468
222,-15.906318282449979,0.0,-16.07915450973039,0.0,-15.964435076558763,0.0,-10.811446159879344,-10.977761118318378,-15.859658964201056,-1.3363955810289527,0.0,-16.102178251719316,0.0,0.0,-16.146489249350005,-15.802068715724241,-16.136334775587972,-11.529203572986239,-1.1532343633157556,-15.848444753778862,0.0,0.0,-16.002918589357243,-16.250900459355897
223,-16.200980346415047,0.0,-16.290920734732627,-1.351771012147511,-15.862366655276766,0.0,-16.315949184930183,-15.736559853106591,-16.23402988448652,-5.454926108595522,0.0,-15.744362500311007,0.0,0.0,-16.11381263819108,-11.269828136593436,-15.797002447666872,-6.843210075235526,-0.1683160050518774,-16.275616792197194,0.0,0.0,-16.250877632182778,-15.706108536223137
224,-16.07829915690785,0.0,-15.757368914798162,0.0,-16.031621523344175,0.0,-15.84811614006633,-15.925271903164345,-15.956559903209495,-0.3201008764814896,0.0,-15.71847266602543,0.0,0.0,-16.001069824955533,-11.992296731594797,-16.036338631798767,-11.256915423706195,0.0,-15.812122001171517,0.0,0.0,-15.830260724973453,-15.840576646499107
225,-14.88432591057242,0.0,-16.183251466323863,-1.5880241150079712,-16.002542953422463,0.0,-15.978604077984484,-15.747251154432103,-16.00514086127501,-1.370539095227109,0.0,-16.065511037428145,0.0,0.0,-16.258430746083157,-13.911432909915375,-15.77467075696749,-2.8366602010224113,0.0,-15.736436532016626,0.0,0.0,-15.722414314474587,-15.989159276203269
226,-16.27768783723768,0.0,-15.714896763738153,-1.9038316682296825,-14.758381335457912,0.0,-16.201088305784737,-15.880347463180968,-15.68024659723298,-3.87068472312499,0.0,-16.045512782838724,0.0,0.0,-16.26975874526631,-12.221314796574495,-16.2556628030906,0.0,-0.3350327266019781,-15.981263315205737,0.0,0.0,-16.134329076656883,-15.912561153169724
227,-15.903432313963293,0.0,-16.23816800742987,-1.8883436682189128,-16.025439482410356,0.0,-16.23450181146779,-16.251933117773024,-15.989537677535786,-4.580702826510451,0.0,-15.858818080823129,0.0,0.0,-15.984794204390939,-10.95836110244063,-16.29218328455233,0.0,-1.3370630040953424,-16.168446618512164,0.0,0.0,-15.781416992778086,-16.263703880758165
228,-15.80466301235839,0.0,-15.921029464801096,-2.194229722878358,-14.141551694731481,0.0,-15.714575016786608,-16.302105932419643,-16.1018236377492,-9.466625697824158,0.0,-15.830606199746708,0.0,0.0,-15.800928769259917,-10.375770482473337,-15.778333565597665,0.0,-1.2988444300615147,-15.95352723903123,0.0,0.0,-16.079690149148018,-16.124170101381548
229,-15.996018124512199,0.0,-15.689649653214659,0.0,-12.324988577142719,0.0,-15.858726942486244,-15.937172199651599,-16.18851350057284,-5.816935336293972,0.0,-15.71898417746053,0.0,0.0,-16.10328224917162,-5.743225599318572,-16.118353926960058,0.0,0.0,-16.181317033290373,0.0,0.0,-15.77197356244086,-16.059346092900146
230,-16.21254266971146,0.0,-14.974097098412622,0.0,-8.065672782652715,0.0,-16.065222711504454,-15.922258113452228,-16.165669641137352,-0.13352968940536925,0.0,-15.711887443229392,-4.013838319992407,0.0,-16.25381948111513,-8.373685772525604,-15.904928681560436,0.0,0.0,-16.040349149971536,0.0,0.0,-15.80199547294661,-16.12485168870641
231,-14.25392995350829,0.0,-15.75465770037361,-0.12843067508859038,-15.824943720380181,-1.7146904760030954,-16.09940650887812,-15.726910611414834,-15.693820213258693,0.0,0.0,-16.318840730418195,-3.2996574273377686,0.0,-16.02022498655051,-13.099089141388,-15.895868836264174,0.0,0.0,-16.316044172237138,0.0,0.0,-16.04587303561706,-16.20993794527004
232,-15.973842580828622,0.0,-16.152727722639327,0.0,-12.711387409043768,0.0,-15.712736314875125,-15.939126402551302,-15.910101584362332,0.0,0.0,-15.960918914446298,0.0,0.0,-16.07466603914499,-13.634509483653979,-15.910989813829378,0.0,0.0,-15.696613493666542,0.0,0.0,-15.720424507405506,-16.074290242597556
