Step,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36
431,0.6785132835733195,0.7165146616661827,4.813254341443595,1.2532846374863975,2.1543234840547565,-4.572509201377504,-9.78032520544018,3.707678363938845,1.1775253927024916,0.43327314661426014,2.7571453957485605,-2.716325237927069,-1.9973807290583743,6.452339547010226,-4.970228874001705,2.6283275751562396,3.0970791250716903,7.563126574722211,-4.581896665269138,7.865387486986891,-3.3226336947470965,2.4155451014472336,1.6169627480540636,1.7719232851260298,-0.5378150624560772,0.9084313730366623,-4.688629059870756,0.357659427720182,-3.278483444201488,-1.4384467492631177,-5.2215675317457375,4.765750733875434,-3.716030212425451,1.7221652552867581,-2.202122209779541,-0.39590787567613783
432,-0.9078359643773223,0.4103302865213974,4.348556410322634,1.3447690155296217,2.29980875239413,-5.863450383415262,-10.933688520641118,2.3984814860898616,0.9307495358307754,0.34040263466395354,2.7305671662549824,-2.0794594152337993,3.991509062145218,7.2816597301536365,-17.182544887424285,2.6277138070009545,2.935061322656724,5.931992446150843,-5.981939648928536,2.772746249446312,-3.203167450985522,2.41573940298352,1.7552634519657688,1.5104953307925504,-4.663618306283501,3.818450736701493,-2.7809965713153724,0.6477085689957108,-3.081110967798017,-0.32336530159270077,-9.729029408105914,10.553095451589765,-7.412812433071658,1.6984032940155542,-2.256543102609458,-0.5401416532612648
433,-2.710714546431155,-1.0684808680832387,3.6547224421317575,1.4969112385018082,2.326299795396229,-7.235472556563203,-12.611935624890718,2.883128261548265,1.0281511726402246,0.313482657545168,2.717001538452487,-1.7695850260075405,6.125195686056483,7.358947478588012,-19.723674766539453,2.5755985237810037,2.7289787026722307,3.781680710216768,-6.611054281171888,1.174568113899689,-3.5800003035367185,2.310831220397685,1.9905302103374871,0.9441346170602658,-6.577839750024994,5.396887681751059,-1.971112526823811,0.8883742353184517,-2.7259643559059596,0.10579726226245904,-9.887070269110303,12.24333376437409,-4.8164343443801725,1.6330421871032523,-2.3685098326435012,-0.9061486755115696
434,-5.585351972767499,-4.9341839668129515,4.254006538923983,1.4795272752749615,2.378564883186092,-8.387196187675096,-12.225728391266049,5.862591513242288,0.2939654715483768,0.4566315458197135,2.5620313722287533,-1.3581133502694753,5.147997525842663,6.702533067302151,-19.13117829206753,2.4591334859935796,2.6042174385836403,1.546188883883619,-2.7157196637553005,3.0434495391902003,-3.3492308467713627,2.1274747394731404,2.091958665266184,0.8871271405926344,-8.467809336865326,4.53432439978835,-1.7367498204387606,1.1805510631780243,-2.406258250337872,0.058484064181419736,-11.933662611923973,11.242355634719713,-2.6957456333109713,1.4389927575603594,-2.4112116859988983,-1.5956820906553364
435,-7.001202089644862,-6.316557309386533,3.8789889268913083,1.2794818059729756,2.4959919395550183,-8.77947601665898,-14.022948531173608,2.680509451354001,0.330207652054444,0.534519000572854,2.3102790712013603,-0.9289936673466976,4.012337793771951,5.151391993390034,-17.391420614023218,2.288209582388943,2.472961219355703,-0.6185309393736036,-2.2034338585196913,4.250022767898498,-3.670312749573429,2.0802171260187086,2.1007555418469166,1.205818888468918,-9.214381983996892,3.8375357890284096,-2.5076797478661867,1.4504977547443274,-2.1984220307929783,-0.28732898898831555,-12.877567560114532,9.550715113069318,-1.1238576849547701,1.0940041936055003,-2.3154158769264397,-2.5702405176101073
436,-8.397179935848998,-6.194093587844458,2.4974936373864227,1.0200547652703245,2.601302114243123,-8.458644910789817,-16.22105424575905,0.21511651674087487,2.2315431372432193,0.47955715924525444,2.2623474887007147,0.2093839331242757,2.8350469316268634,3.771164130936757,-15.350550586576784,2.0950362616362597,2.480357802205676,-2.417427742729166,-2.4259796821050528,3.3657320327224944,-4.0467019556161326,1.9736492757278907,2.092967517552502,1.6418410277620386,-9.639136144959705,3.0036448983650117,-2.6717354446333923,1.5686961336032081,-2.0132841941120776,-0.8291747346166626,-13.476222912237494,4.9219522476137,-2.9592958556425986,0.8400551249590529,-2.096498418653233,-3.7887063273142125
437,-9.290341330895355,-6.028721272657773,1.2850524214696457,0.7097968981548222,2.7126481389262516,-7.471201984976944,-18.867642942915026,1.3889366079657022,2.2787130589656255,0.32007033135757784,2.1808410898147255,1.8676273812374111,1.8052764974331366,2.2641850074158816,-13.729098757142232,1.8336006240446787,2.4739096348779555,-3.584638224345871,-2.6955229510780607,2.988030634146665,-4.460064984929898,1.8557401345834825,2.139591491998035,2.333950222395194,-9.620481627152412,2.27758979524724,-3.212671904963686,1.5424425389521952,-1.7623961507981474,-1.5091990775913942,-13.724581422492863,2.2957814894106536,-3.3235371463100187,0.64513063872224,-1.8279974253416567,-4.931076208747782
438,-9.726669280852295,-5.765043861629213,0.4168509484382001,0.3915293374835415,2.7944830439531456,-5.867346261171442,-18.997725667134272,2.01527956966764,1.7940168120867597,0.12386225743990813,2.0389499530326187,3.750349478529855,1.0943334685429802,1.0640652104716821,-12.178358006088317,1.5109052425377594,2.508756680592463,-3.853471942645719,-2.5456421041163093,2.9965507705965218,-4.89147913609633,1.7062906477240412,2.1619003198544986,2.9796979370315078,-9.727945198395648,1.4739998195015094,-3.668374700556771,1.4103733938149967,-1.5093272297525635,-2.2565818582763346,-13.64546101349529,0.9258626391670453,-2.765463485030332,0.4283235141629239,-1.498888848336139,-5.993692608711239
439,-10.230854825053909,-5.460987140667502,-0.19683350586746268,0.07760689305931127,2.8658921275118208,-4.388535027133588,-19.103650458546284,2.716018410338959,0.7773191682333888,-0.07754342580288419,1.9019937464684338,5.519444058726435,0.579011763718622,0.18374088905115807,-11.171412101777214,1.1546811485503494,2.494016048346319,-3.427458375184023,-2.051598984447405,3.0735254527370777,-5.091609519610723,1.5926936899567308,2.2528903890826624,2.985183309201373,-9.768493365730851,0.6549283471163715,-3.9404256489004474,1.2365616883712005,-1.2356093025945813,-2.9935641618431728,-13.268492815860094,-0.021032350211549537,-1.7481326199280824,0.20121453030452774,-1.198179597155592,-6.778748395989912
440,-9.794591678654031,-5.21143124750567,-0.41377651683816896,-0.2248807192533272,2.968803536066587,-3.1372888472501783,-18.506996960259865,3.5719509555482714,0.38357708259237294,-0.2731418316464692,1.843083050723081,7.090039022840237,0.5966454898467702,-0.22985919376273245,-10.085284386713107,0.8223748578890734,2.4833686667843655,-2.3368298878265157,-1.7229440205180506,3.2276479907619184,-5.197939100512451,1.5075705240210362,2.3308872392638307,2.435075282354381,-9.660004047983183,-0.22355737282254143,-4.385363083682332,1.0292854859770675,-0.9582573122393115,-3.5208113171692106,-12.854745967526188,-0.5372880950322977,-0.8951653314598248,-0.052508158432039265,-0.9029597002378026,-7.1251081694868414
441,-8.51564729213005,-4.902724588188987,-0.1643450448890026,-0.5128680846953617,3.012343292435662,-2.149534945853109,-17.351826991656736,4.6848577799684605,0.5933293572235504,-0.4398504825655754,1.8079719018068072,8.161606804119005,1.0588522176990742,-0.8105765378037245,-9.32648477031896,0.5182596060988087,2.4826516757662436,-0.8153457900236271,-1.4440285594002615,3.546154429142777,-5.150546314572726,1.4207099776781993,2.4283689853691173,1.8131689577007704,-9.934975860490923,-0.7594663389168755,-5.118927537815557,0.7846123375713461,-0.6959066118462798,-3.8977959603311327,-12.829184893046424,-1.148726703901418,-0.6253714216396211,-0.32559103150527074,-0.6386607370624159,-7.073112441614391
442,-7.697083376356525,-4.400674482911863,-0.15913728225864907,-0.8082334762362876,2.9560165728592858,-1.3700235380869588,-16.02892380223859,5.479273327816341,1.299942911838496,-0.6004792502199746,1.7898999388387657,8.69970068443796,1.262378643537172,-1.3691788399210427,-8.69911633193396,0.23225450571431408,2.427765384208314,0.986033949363902,-0.9960254821683426,3.5881035049320356,-4.937576207038918,1.3226406457591398,2.595697541441889,1.2685870567576343,-10.063085468968138,-1.2134124481168758,-5.548101128141584,0.5431867530188024,-0.4370786228483531,-4.029070753535105,-12.55773463020783,-1.3711616561642053,-0.12134649284854321,-0.6005335008899024,-0.3882602696488277,-6.534528918336597
443,-7.212963464944082,-3.849300172918681,-0.29209905937531694,-1.0894033668179295,2.9300089973941996,-0.730137814319583,-15.051119213117854,6.296222210172169,2.1158983428112186,-0.7433375625178755,1.7417974334242141,8.725893242576275,1.4589994037863248,-1.7266792768890373,-8.313392437397756,-0.026815073701190816,2.4144948182224955,2.69527700592003,-0.4469902708309011,3.5524055026819266,-4.738655057921201,1.2176590291245182,2.678519186860575,0.7823165505150946,-10.152298257364883,-1.4446200471118467,-5.629064181709313,0.28918953387701574,-0.19700789318544826,-3.9191542203133554,-11.975396957014377,-1.0994106082237582,0.3170033735376309,-0.8564581632167875,-0.14981798788072673,-5.730267130728723
444,-6.690237315925593,-3.3463350708882103,-0.5192014692877636,-1.3474400813729859,2.864030495687458,-0.1897169790965485,-13.978527856419243,6.930146044862521,3.6832488447683374,-0.9005051602322406,1.6784042642038237,8.310152836448234,1.817795423169466,-1.8602978559791616,-8.257059915055702,-0.24900928747069562,2.3771264790203617,4.112493996065815,0.09294762864309546,3.4247788588596113,-4.58755798059094,1.1105552227798154,2.8116784106189625,0.4039571791922803,-10.263678131612542,-1.3782048387840984,-5.655514679850402,0.04968067944686916,0.02629658295754822,-3.617883082801468,-11.44203253952844,-0.3535263127490371,0.66618691361505,-1.10130901829283,0.09075219179241524,-4.701921097981073
445,-6.530068154590657,-3.1790905570408765,-0.3740650212953327,-1.6046985224673187,2.7653435553759684,0.2585403544796956,-12.229792300011617,6.888479547306276,2.8862252853914727,-1.0511678516067509,1.6276874995126758,7.260017226538156,1.122191330113867,-0.2247832875913629,-6.148168820791377,-0.4509492073532107,2.3872923602878413,4.960839548464754,0.5829697402850953,2.9327156959583665,-4.548561323807415,0.9931485823010693,2.8957912033471427,0.09854111824495233,-12.198459509388755,-0.11214304931202149,-6.223832760964791,-0.20185256058398604,0.25872272152755893,-3.2056438597513237,-10.119976901962904,0.7906995164446892,1.0298270154478948,-1.306124850218779,0.34404159204612217,-3.415329586709217
446,-6.2161536188905915,-2.946819403630356,-0.5840643995736295,-1.7793922217146108,2.5422370638749023,0.6963507194954204,-10.356302859599051,6.581234848855694,3.070990008479239,-1.168477146919749,1.6482309536772322,5.842885466304188,0.7322513509424288,1.088988680448912,-5.659489129814957,-1.0074058343977739,2.311614544828904,5.005856530104304,1.1105099934745284,2.337439885155949,-4.379925225343275,0.8248128120660373,3.029817402432209,0.010308147171648463,-13.250969633624791,0.7302247593043311,-6.812099486634722,-0.3881632265455671,0.5577421832465363,-2.864954339371216,-8.949597411193137,1.9033774304696436,1.391715193816793,-1.4321974745045085,0.6043244711209261,-2.2572003833587844
447,-5.546754109942952,-2.7657184728337647,-1.3626320347399428,-1.9376918423263214,2.306208998623377,1.0792713642890783,-8.699108536960148,5.924586915216089,3.540297470683129,-1.304274955046615,1.6110709538973464,3.9867765320701722,0.1831117707803974,2.8242638699578464,-6.348438072728346,-1.694681346585988,2.303072616672008,4.0957375521978445,1.696163127377799,1.5260414890145626,-4.140382324924855,0.6436769172269898,3.055420865121581,0.11766373512118064,-13.778117986157152,1.4116015756283782,-7.310973354219489,-0.5415294122639981,0.857395397924582,-2.6309629066223317,-8.004290122539318,2.6598257158711878,1.844464928315261,-1.5198810676628751,0.8785974762198852,-1.1636912989397639
448,-4.99854687243847,-2.9188506663303526,-2.3655152309808547,-2.088180757942044,1.8838576911165288,1.3625602236028829,-8.995346991844391,2.9406884606205597,3.2798656844676954,-1.4503261402289649,1.5495579469170306,1.861068914848301,-0.8576142496136469,4.192932607391464,-7.97009114467503,-2.3310102034680416,2.3803349079998206,2.434291072330681,2.419797986617724,0.5103142924560164,-3.9448540023449317,0.43946879341329076,3.13853495798688,0.3814467431488697,-15.415020937533306,-0.5051568231956158,-8.202543847457857,-0.6949290818576658,1.1340606150290602,-2.3403733103587334,-7.049132415416206,2.788870032542864,1.4315686512519432,-1.5451320814240181,1.1840212741504275,-0.2961394473931662
449,-4.50566655016484,-2.1140805682637844,-3.8290614646424377,-2.209299765319776,1.4833115934018908,1.6688447361192682,-6.5386031506975915,1.4586764466162478,5.787190877044777,-1.4228407308946078,1.3553105299623966,-0.48334064254983994,1.0925739109261112,3.6903833398096313,-13.725511333951449,-2.4483501002088435,2.4806582997408375,0.05873724052869078,3.76783051605859,0.10703900506379502,-3.6674274391828225,0.20306846927014258,3.1562021130372595,0.6747659030523362,-13.34793516163983,0.30988539938947907,-8.115641526650018,-0.3233033606441342,1.0126659003109126,-2.407979414836404,-6.349547698029499,3.9505887680147755,1.1999937257589588,-1.431263542003618,1.5219735542961328,0.3377718270071061
450,-3.45793431502616,3.742673243083033,0.08217810950861391,-2.2431915173505588,0.9764572525124823,2.197421277403972,-3.8531939707832654,7.359301995452388,6.952458787121518,-1.3285796457971846,1.1534089321071925,-2.740952533144198,5.569441745285504,4.945976579753019,-14.67452922135337,-2.3216153928081926,2.5790575772232245,-2.686073582468151,8.55064169098207,3.790224284088662,-3.4388921614221637,-0.021032840768477636,3.144025960085407,0.6322805259746433,-12.87532214292688,2.6724705388188807,-5.936007262193857,0.15844124653314098,0.8102801344101811,-2.260923778145809,-9.073732414667463,1.2734105655430616,-16.16357720150167,-1.2498776575315276,1.8877382045107451,0.7032119471952368
451,-3.65828111116338,6.664964716037907,0.742496400795888,-1.9240769375891038,0.609331829245865,3.5999374316852695,-3.5851081080277614,9.39933722252448,7.322912763502814,-0.8641621564546584,1.0196506432315897,-4.922059477976997,5.351048293079206,6.974171638101523,-13.50595573363697,-2.452541488381223,2.343010766891602,-5.489263608563873,11.06857791295904,5.89963786626423,-3.4117139771191707,-0.10381574040369648,2.9730578500943348,0.4256494694277829,-12.158953201781403,2.914315540693936,-5.113805558362264,0.6763171661868483,0.6982073654150845,-1.7772699861282304,-10.029871845969492,1.8827878747634648,-19.547066473509634,-0.751832720594095,2.012856303978629,0.29713889624962725
452,-6.979206967341377,9.456383953912116,0.2560695405812813,-1.472539663524531,0.49992460452410803,4.213668497083305,-3.979896435302212,9.340859367783976,7.232001844063676,-0.3538154257869582,1.0431201745337142,-6.500268495849497,3.240933227462366,8.36731096967331,-12.482207134380902,-2.54819506500347,1.9998560439547537,-7.866266300449151,11.071797147167446,6.565104174838375,-3.5963128323845712,-0.1464464575816401,2.768685471664184,0.6878684298870816,-11.65385622335077,2.1202844631362776,-4.569412149898341,1.1252854651321995,0.6405486027687056,-1.160737064911897,-9.608392208929168,2.716255499397287,-18.422794702075947,-0.2359654424212011,2.0537064490072536,-0.385103299088413
453,-8.42150934511935,10.873775875989757,2.560374379732227,-0.96567355385393,0.5522393239088841,4.19834893736006,-4.25380991983539,8.549465361076665,7.099513738127592,0.0825535710685606,1.1188493131640451,-7.28252372955607,-0.4061119769898025,8.577691641982284,-10.150012250855136,-2.5673578511256294,1.6345392046643539,-9.406713228956743,10.656021650511184,7.645750001251908,-3.871447399534825,-0.15774534103601046,2.5664866658940584,1.3661864728827504,-13.635134529978608,-1.8435612227956364,-4.1062929685251905,1.3988832694420759,0.6893656303869434,-0.676956814558778,-7.565938716989295,3.402249346128207,-16.268390439275034,0.22896066057398634,2.0112607915423473,-1.1647290388550844
454,-9.679884510538631,11.79051331817076,3.532402866955034,-0.5885511977270532,0.48825626153262325,4.594927773879022,-5.206386250063153,7.705104866085238,6.550998499628075,0.42559325088182587,1.1754594029344745,-7.149380549677236,-2.372450579393129,7.66208956487369,-8.716764146357425,-2.4721298007534096,1.2468864965813822,-9.636479489789597,9.841254993225272,8.169727365687166,-3.885708496816873,-0.10184136245769827,2.3573441389952228,1.3648569788765927,-13.211166439857154,-2.441542574752578,-4.18696265249945,1.5060270415507062,0.8131914670065074,-0.38779725624305844,-6.107804428309429,3.3604736185163437,-13.849847431075272,0.645035492115617,1.9511505217656975,-1.713392938666562
455,-9.46390556558986,10.873323727443406,2.41902780373563,-0.2268420141417321,0.5009504739279279,5.116343408353964,-6.096587595768116,6.85630719026283,6.157695521659248,0.6900531921529152,1.1660425917942372,-6.001212398843927,-3.4820538939687617,6.337303489183868,-7.957160110233426,-2.2871121379013846,0.8809227341770176,-8.698574336651555,9.286798111676914,7.801280945980582,-3.939738847862802,-0.023332131203067537,2.2608090811780133,0.9582199508459255,-11.835778724499335,-1.6880838378704452,-4.546547295903592,1.568729655867607,0.899248979361356,-0.2921795126112204,-4.958362687920921,3.6333838244842434,-11.930299610317645,0.9901234139114156,1.8436284484066037,-1.943814326952025
456,-9.397671359709214,10.808168493697016,1.8901275203150434,0.1711959052228788,0.6345487592579586,5.756512679306035,-6.8642781941766255,6.252636822942703,5.7259563261274975,0.9213829326428369,1.102897228751844,-4.108801873281383,-3.7340817915041575,5.341799711346022,-7.504555442631494,-2.0610166026833037,0.6166877132367288,-6.777684831212101,8.74137814583706,7.483774576935614,-3.9268014599051466,0.05275293152807029,2.1428519779325166,0.3043099677842617,-10.031993741789924,-0.7991468244159171,-4.72255601082052,1.6294962747004964,0.9414243895292221,-0.3887167325318864,-3.923717109464314,3.910501231171159,-10.378794361274009,1.3329023918169216,1.7677709076664003,-1.8196668377113772
457,-9.081582687164337,10.95838844232394,1.6662772022637657,0.5758246510099332,0.7857118638619712,6.424915392385188,-7.220340575345055,5.784418674393016,5.3043872886452235,1.1122390349200673,0.940714835055543,-1.537756829350109,-3.818770850047754,4.734262688968757,-7.190197681480318,-1.8319046929479308,0.47242965183378555,-4.1590246548369265,8.2790661427374,7.265757025760494,-3.9066180198447515,0.11394062593956378,2.0706564107421017,-0.4193247841791784,-8.512125345765583,0.10725097398485256,-4.8504567109198815,1.7135040456273316,0.9172912467768919,-0.6438619449836533,-3.2486122127256634,4.075628505082537,-8.93142776078267,1.6431927133064677,1.6302880193232605,-1.3526115655571334
458,-8.165621681400507,10.611086304998844,1.6427091983129591,0.9653634217554492,0.9139626892478606,6.850694724228271,-7.495921642733738,5.66379770817172,4.893485500968614,1.2674075388304342,0.7546314711011765,1.3049911419306552,-3.736873326976067,4.326329299034661,-6.6073833507021416,-1.6063787587085654,0.43128288698162437,-0.9284954976281523,7.869024966358686,7.466701692853954,-3.7998847189475486,0.16621542365580988,2.0054002866593548,-1.1328133747749034,-7.357008959722901,1.8864559656610398,-4.924905003399233,1.8144976059330942,0.8496347897969777,-1.002862003912265,-3.027047728790428,3.772881665386175,-7.987230297382866,1.9588772807067076,1.5244331130558126,-0.593622755325566
459,-7.5941063522999555,9.881393449652439,0.7578878134354997,1.2785964304760113,0.924650953654701,7.130941617885018,-7.69032737749009,5.765837581192691,4.311836789616472,1.4064245894673193,0.534717715180111,4.061405734502844,-4.4862460325114615,5.135167029923723,-5.542346610346866,-1.4217249340037335,0.4113779427397521,2.45982262376727,8.30731912272491,6.287650157799584,-3.8365405948088296,0.17929928833015318,1.942018758858588,-1.6888578225903286,-5.7165051125514745,3.3486422328038845,-4.310622411936493,1.8494457466785592,0.8146454527565178,-1.365084992711163,-3.068682592056642,3.6411153959242375,-7.320590022011689,2.2759804685845313,1.380750969359314,0.2760807929129955
460,-6.846686988284513,9.584090255083735,-0.1700537150626285,1.613534166449101,0.8450030798557319,7.1233567232401525,-8.350909870956368,4.685214288178396,2.958441570943835,1.4837082214489419,0.31833329213951267,6.515991108451897,-5.547575262269859,6.1922855506692995,-4.0124110243964255,-1.3278601516510684,0.34923256215098447,5.537335329161366,9.018251462001553,6.16267835329087,-3.863046764017895,0.14667004513198587,1.8593542228742566,-2.0730937400522587,-6.107634984084484,3.9246886139858663,-3.9702068281457277,1.9723991822001354,0.8173596387057808,-1.68142379099726,-2.738261954660593,3.5528928653144263,-6.652832891589423,2.5456076152159426,1.1886424549626,1.021026223116084
461,-5.9954439830999275,9.398468369468024,-0.9831721052307151,1.9201474385652275,0.6808287386941309,6.810642942843816,-8.563609278059316,4.433598632830719,1.9579472947550671,1.5460622473358143,0.11806138479309744,8.286294208980545,-6.060763114835122,7.382289266446289,-2.6854477792185043,-1.3842698072201802,0.26530332462116857,7.924967501822275,9.639569053545674,6.370364353588163,-3.8383071490460337,0.09846289590622333,1.7596725957600383,-2.4003733162504397,-6.345825216008387,4.711339725693004,-3.7631510738441003,2.220952100229921,0.7928340091623692,-1.7821475453195952,-2.2685509359819247,3.428756217870617,-5.999076584974968,2.808141199146394,0.9857717042784803,1.5279898337292384
462,-5.127025188070162,8.961241332435515,-1.3134589251299493,2.238426149636876,0.43915207954041185,6.448338862512206,-8.424979421208608,4.59515012445097,1.227970511833365,1.599639959850176,-0.08077386580230485,9.27631231920979,-5.742784445587385,8.302040766928668,-1.6622841172034635,-1.5483938064771146,0.18556183717046482,9.696752452885686,9.927383477964542,6.813642251759768,-3.8472759387291684,0.05540458665033614,1.6160686254569108,-2.667663229610153,-6.350544918929934,5.2481570770366455,-3.5026550569552675,2.526687453052849,0.7860628040300932,-1.5299595933096,-1.8565158679337148,3.3500011104420495,-5.448520708970792,3.0371682146177434,0.7413909470346143,1.7261137844539254
463,-4.186454914019955,6.458602756018141,2.263477532708558,2.345846069175515,0.03893980872713044,5.629474787215989,-2.378710158876577,1.9478568463584909,-1.223020016252451,1.620167159093613,-0.27916913021507056,9.322698288729068,2.3759366109913462,4.15625668146078,-4.091645368372155,-1.8607601229360078,0.1111286185355089,10.501603934622157,8.315387986675336,8.876307646013803,-6.657484713764144,0.028491768202232533,1.4516570361778898,-2.9255910827602083,-3.2289307600979376,1.2850686671532725,-2.9366141677241764,2.862635075373098,0.7975612243981751,-1.0829044612110137,-2.887330236598786,3.0857888014579857,-7.775318543154295,3.2278077133673277,0.4764733023001343,1.703595855820967
464,-3.7104317423577435,6.5998573827314315,2.0116283615982926,2.5301533190530687,-0.40260782429933367,4.261632669110679,-0.26052039103908026,1.9879248320230227,-0.8713369325128357,1.9418078642299634,-0.2550839873105204,8.09503944086576,4.381016155175958,3.2097010688204968,-4.309378007265272,-1.7541160341289743,0.34292322226441263,10.226893805982666,3.8277965776429412,7.3490657878129895,-6.916518500805165,-0.11363367961445402,1.3186980091495226,-1.3645730589232077,-2.440522761978562,-0.7051319053360506,-2.623164460440041,3.027127692537172,0.6960095968710998,-0.5164842698832539,-3.0020851273906515,1.59237558800084,-8.063634805475822,3.5013421419118953,0.1597340650303727,1.708644627439975
465,0.5001724975651133,7.389764369264379,0.7446129349125875,2.7518075611982704,-0.9089840012270484,2.7342278728032374,1.7984625957342533,1.288488655446907,-2.779167029946171,2.2503732439907704,-0.24758753878369857,5.91702514887014,6.054040158115581,3.4450881270399556,-4.281320623173106,-1.6049164704087948,0.5603927206273861,8.83171681904085,4.018867189807671,8.358666684133365,-4.132604940312334,-0.09364940559502301,0.9413687422513655,0.19804523196238286,-2.510391531688374,-0.3920384938506063,-2.275408698599942,3.1862056354864197,0.545771170600262,0.16480768565913248,-5.058732368229001,-0.6718726117232315,-8.153789707660776,3.7821709706945357,-0.24039879766072197,1.3219861529999688
466,1.584575228950192,7.437785093100406,0.11858271243591918,2.9380062470222437,-0.9625732283498215,1.275914311579884,2.1739885683747513,1.8927166416396002,-3.3297762829878788,2.6506687480689513,-0.10499345947130596,2.9042289033371453,5.9438949360669415,3.784151054862649,-3.4974461715249294,-1.4865933335118668,0.8648537298358071,6.62076299211059,3.8463103594922328,8.658936633731464,-3.0546708486461323,-0.13414779819621694,0.8734167440451034,2.891492649105722,-2.4844054707633187,-1.0547764402511723,-2.2446095040415828,3.2789429762239792,0.3766841836430135,0.8599089227450244,-6.188019556539672,-2.1901999017270497,-8.41224960667896,4.120432706849549,-0.5121733282752325,0.5486538617847734
467,1.7766458605231867,6.699439786817888,-0.06769847500798847,3.1215478373007124,-0.8362574160666526,-0.15824753624765853,1.652082247767874,2.791030680323137,-3.3520713418877954,3.0727243267299147,0.1298684843428653,-0.44177966564365856,5.07977775063727,3.837822863852665,-2.6241182443267332,-1.4359902370610724,1.1099261941559644,3.9575870860254025,4.037158915292309,8.694543077978643,-2.9580900719993792,-0.1445457400642028,0.8751581049743963,5.830544077587219,-2.4027182851903968,-1.752191510963116,-2.24505101191896,3.4172220852654025,0.17382090390432903,1.4910305391592709,-7.144400189310702,-3.782804746932937,-9.05167515692367,4.292101219338339,-0.6986646372606328,-0.53047628887063
468,1.473013055790291,6.216295051843018,-0.19419659858464572,3.2944163432404268,-0.6285896279130903,-1.5483178968607711,0.6060289399502867,3.7882544267856533,-3.5393542622210976,3.431132517097402,0.4382027014536696,-3.695655824235322,3.975967613942772,3.4958575348332697,-1.7615184599867602,-1.3659565741122,1.2153418312743762,1.2545458018331959,4.622895627687877,8.530563456018994,-2.995397935834456,-0.10289768891112544,0.8971194821667308,8.564564587730333,-2.1795146293850824,-2.4990172351989584,-2.192498239176486,3.486730698867285,-0.07179856252362786,1.9365257110783762,-7.846080213801541,-5.112384208142656,-9.778997647877633,4.39997742327394,-0.8229435036994736,-1.7749894908082595
469,1.0218865959553276,5.964083460552144,-0.2148347656258984,3.435714819073436,-0.3593768219584322,-2.8135839449148823,-1.2831107388813672,4.612197117959605,-4.011706176488481,3.639995056657409,0.8658429721648581,-6.38752003793728,3.002034023712691,2.945178363737077,-0.9309357480413066,-1.252762624240723,1.2233218447084488,-1.098292858040422,5.459420439826227,8.07121196967353,-2.9385703547265805,-0.0068144313190315,0.9076035684743101,10.797568738363227,-1.9152828226215988,-3.2511137374126418,-2.070351685225336,3.4898111088033295,-0.35721758504821194,2.162684994524064,-8.43579825352971,-6.234714762900005,-10.361664804014666,4.431932378152224,-0.8899292629511056,-2.996110729522927
470,0.23979507073767586,5.488802058603131,-0.9844642301157812,3.48554839745305,-0.06342641773412869,-3.8911697512511667,-16.22134796136473,11.249056691857382,-17.142757708076793,3.760418018338897,1.3816557599811916,-8.300883515413474,8.099236664976164,5.121174435829409,2.569483209739119,-1.0981904190772425,1.1803784792656387,-2.680721978935688,5.106392404942162,7.560450574654199,-2.909416125341111,0.13834091656479278,0.8882555757744311,12.583481458352791,0.7628730946028258,-6.678529038629822,-1.9032235966288498,3.4150616383050147,-0.6751760433459139,1.9903997090964163,-6.9056188206366595,-11.499114365479429,-7.970084520389272,4.5327883667427376,-0.9026858195493084,-4.144765852137546
471,0.2805127381100125,4.896357344305998,-1.6107923268316053,3.422185379915547,0.38380871596908006,-4.481428739428335,-20.809165800607655,10.557514699112215,-17.862443749795148,3.466892412416541,1.513864938149109,-8.284302127572523,9.416348099540304,6.954382955868828,3.299721397212855,-0.8300830453609837,1.3705255175071003,-2.8778909727950106,5.524841255426379,6.794622521614588,-2.908236038071821,0.35095912076158925,0.8577018284480231,13.420685152038166,1.0125008394358186,-8.58528947644644,-1.7460011795245354,3.2365637456194043,-1.071250279503963,1.3340109504067423,-7.214999707104432,-13.209900169534627,-7.984081307166723,4.399762402023541,-0.9363059653622433,-4.782388023233608
472,0.2159185047970986,4.60685635909572,-2.28901915328596,3.338692255007334,0.8715913946506683,-4.706426867175254,-21.243060077407993,8.655213027634748,-15.515858249506183,3.100007693655029,1.616620904020725,-7.430739444044535,9.30699827506414,8.185803482209739,2.895276070134346,-0.447415727005591,1.6155223253068876,-2.0273936882652825,6.3411644865377355,5.571535587229314,-2.969906630320266,0.6286981680418258,0.7973381523984483,13.449884683274544,0.5223810580904982,-9.17824044606229,-1.4977598455390717,2.9981239264594524,-1.501784848738218,0.12000163899168785,-7.346614741910079,-12.547451785762046,-8.325123549038578,4.226239637758413,-0.9827773272854157,-4.853768296470853
