Step,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24
128,0.23288156369885496,0.3058366922020793,0.3032730817543305,0.30561702687652414,0.29997624664534034,0.30180646840415093,0.30122602282773325,0.3015034753822013,0.3009568702677846,0.305012468277328,0.3040258505792235,0.1769830080059399,0.3035067249143935,0.3030223157188388,0.30180718900448944,0.22168730306040696,0.3022226176773842,0.3011706023658566,0.2587227940112247,0.30465865274096515,0.30181379677880604,0.27071309805297594,0.301568280389398,0.30475482398226544
129,0.2337705648691262,0.30608336656282664,0.3032027446853661,0.3056820676937054,0.29698006074208205,0.30197672323630237,0.30129421391102024,0.3018904289020998,0.30126564780969484,0.30418770558662267,0.30415634879229697,0.177408294844405,0.30351918055732374,0.30311854499133,0.3021071458136722,0.22473804692317417,0.3021831433254828,0.3014386446189147,0.2564301264736321,0.30458554729677245,0.3021203361444842,0.2682934551148499,0.301506464303528,0.3050153936478725
130,0.23427286818521423,0.30626514580185293,0.30318265622197,0.30577204016119247,0.2926905649138437,0.3022481326610865,0.3013777603921709,0.3023324241770051,0.3015126020388782,0.3034823041815505,0.30419772323225147,0.1779698361672136,0.3035884348634898,0.30318508202454886,0.30230472666521496,0.2270792835371221,0.3020793127609181,0.30166947655790244,0.2550329233060323,0.30454846901492333,0.3024496283019288,0.26601603457346756,0.30152715249552303,0.30519306036593014
131,0.23431780609706884,0.3063839901429457,0.3032354103965466,0.3058598070301887,0.2874992565761877,0.30261075837544377,0.30147922843617586,0.30275285492661597,0.3016562330683411,0.30292141365418196,0.30407947047011996,0.17850640961504685,0.30368608032544847,0.30324318904568276,0.3023825019826891,0.22846551451854216,0.3019680292607899,0.3018352477595562,0.254330397140573,0.3044982183737482,0.30270332011741974,0.26392060893493674,0.3015393196557874,0.30532950609598397
132,0.23396921816292252,0.3064577393916927,0.30326484358789835,0.3059345860424834,0.2817213958533887,0.3029884937611747,0.3016201396019588,0.30317053938706806,0.3017237838205571,0.3024207488134348,0.3039138004130013,0.17916260866849623,0.3037810823129261,0.3032960674156623,0.3023217942623207,0.228852331975506,0.3019018029869055,0.30192721410455536,0.2540889538643315,0.304429050570251,0.3028248042246661,0.26208385527030964,0.30156529709694935,0.3055126756594771
133,0.23313222503501096,0.306507514201883,0.3032808495923774,0.3059868923276512,0.2759618823471244,0.3032962373469744,0.3018006883996712,0.3036068033481345,0.3018005504768373,0.30192175531450344,0.3036946723162312,0.18005058576518762,0.30387238729350396,0.3033473639789506,0.30214195845288316,0.22848319099500627,0.30190879711734153,0.3019452173109131,0.2540997333416811,0.30434960938016586,0.3027881827257407,0.2605512611680908,0.3015851182973543,0.30575819954163286
134,0.23200840370540785,0.30654334909989356,0.30330473818217263,0.3060348861780851,0.2706079208931863,0.3034380082909958,0.3020660641522556,0.30405353687262077,0.3018469976696612,0.30142505031224276,0.30348773459094835,0.18125743015806886,0.30397381735980017,0.30340730946962335,0.3019030132951323,0.22740215319316026,0.30201825237667396,0.3019073732069751,0.2542814408249379,0.30426238443030496,0.3025961750530947,0.2593565929481037,0.3015803015076122,0.30602764682545225
135,0.23095055419257948,0.3065750549231178,0.30334018415085806,0.30609036575757775,0.2658616620954113,0.303410987184203,0.3023274490758836,0.3045035970046166,0.30180874572073796,0.3009327450872444,0.3033463221733005,0.1828407127779289,0.30410691410989715,0.3034736078439301,0.3016307340768924,0.22583351066032462,0.3022060257765225,0.3018391959212535,0.25457884069234793,0.3041750848211624,0.3022835912488095,0.2585056373415011,0.30154219633304297,0.3062892500716576
136,0.2303231008293806,0.30658163564047536,0.3032928649177454,0.306146763932236,0.2619960617733753,0.3032227570094827,0.30244516881907596,0.30494568260690974,0.3016570510278829,0.30043754802461137,0.30324012914822096,0.18481972359833612,0.3042847662079123,0.30353671361707385,0.30135372066317484,0.2241121154892558,0.30241794438991637,0.301773771677356,0.2549426630418829,0.3041014760949495,0.3019036858960969,0.25797741323446477,0.3014931791162004,0.306518580567547
137,0.23019896568429288,0.306558425981687,0.30312484469761297,0.30616647946615444,0.2590206071817465,0.30286920605304674,0.30248187276580063,0.3053280220339284,0.3014519779517424,0.3000320363752306,0.3031135338581534,0.1870532414607425,0.30448336945862675,0.30357761077337536,0.30110009805797916,0.22244251443109106,0.3025963294430539,0.3017295964002825,0.2553905888918144,0.30406234086361245,0.30152910959924417,0.2577223380732538,0.30146103011652436,0.3066731449255075
138,0.23084848018694334,0.306468725414382,0.30289683491806846,0.30613914083076993,0.25697056846529925,0.30245458411135995,0.3025339741398049,0.3056412689514211,0.3013121881987564,0.3001235004247256,0.30308376836812817,0.1897297480802043,0.3048053952539433,0.3038711041225437,0.30102762368938757,0.21795011044413057,0.30273908046172054,0.30171622714306184,0.2559996418489452,0.30418951433922375,0.3012319535688779,0.25748598750284685,0.3015175926356272,0.30677812226650575
139,0.23190406856438628,0.30631677083830333,0.30276541478963365,0.30610138275229026,0.2557025888449064,0.30209216650185483,0.3026597164326757,0.30586741124311406,0.3013365019119425,0.3003185703015021,0.3031965103513592,0.19331401183092833,0.3050758920796079,0.30415752529895507,0.3009744458588634,0.2120418991127895,0.3028499389880268,0.30173472277560764,0.25639723411772136,0.3043975271536463,0.3010242197023647,0.2571740316767238,0.3016211331532519,0.3067930357397731
140,0.2331765581402614,0.30613021072314933,0.3028167337528328,0.30603260568647656,0.255136785333888,0.30186703478026383,0.30274111696776124,0.30593613668109587,0.3014886094837233,0.30042067894805474,0.30338232081897154,0.19784104726813867,0.30527037126281675,0.30438921026396504,0.30089432394487964,0.20587539048282744,0.3028953370479796,0.30178841095275455,0.2564794498159042,0.3046404246063667,0.3008993486165618,0.2567749967947562,0.30174941568236013,0.30669526611741144
141,0.23468238377843403,0.30591759852054035,0.3029097169766844,0.3059139574486071,0.2550784001080959,0.30181367696084516,0.3028020719686864,0.30587735831303897,0.3017830000303238,0.30035676935120575,0.3035392365073546,0.20324284997625652,0.30542628930435173,0.30461570897411366,0.30081126719155465,0.1998880777861224,0.30295802628397916,0.30187182779504673,0.2561601798603089,0.30492876015834075,0.3008598887092895,0.25624586367755,0.3018921056091495,0.306511063632366
142,0.2364722995967849,0.30572378143417206,0.30307060827927496,0.30577465241741664,0.25520022045856766,0.30192663112878126,0.30285528316129334,0.305633269008285,0.302232265318264,0.3001928897424927,0.3036755319806564,0.20935730818115994,0.3055803778974235,0.3048724283260703,0.3007712735213637,0.19425220820373054,0.30308511533864924,0.30197755238001056,0.2554407503951636,0.3052284172181524,0.30087446273947566,0.2556422741473866,0.30206835450538666,0.3063100964913777
143,0.238751999677775,0.3055739412185359,0.3033474165502104,0.3056147013889625,0.2554094045373411,0.30212968023969883,0.30285831982840095,0.30523480792215324,0.3026929711556218,0.2999841229112504,0.3038359985348423,0.21604736172343683,0.30574340104828895,0.30518235628596896,0.30077587237857767,0.18913609356030478,0.30317775839594974,0.30210770949239485,0.2544895078126808,0.30554646195219115,0.30089952056350844,0.25504674661415555,0.3022677140359689,0.3061650675303788
144,0.24153780519950055,0.3054481239418574,0.30359747279998583,0.30540396057433855,0.2559669598548105,0.3023463013879034,0.3028694120729801,0.3048340645103524,0.30314525186302377,0.2996899524838839,0.3039315064084191,0.22324706102733766,0.30590644503617076,0.30555596885262426,0.3008151096137228,0.18468455973500447,0.3032749288185761,0.3022142099791698,0.25350786007507714,0.3058785242314965,0.3009140367272973,0.25441755875384414,0.3024062863474368,0.3060996699770549
145,0.24480147587351336,0.3053376260966634,0.3036558276016201,0.305175647122298,0.2569969198529919,0.30251325124084816,0.3029450104896835,0.30450450571887233,0.303595034009606,0.29926438966704505,0.30390302088269966,0.2309004528259516,0.3060711274290245,0.3059986692794346,0.30091210033213345,0.180924008142047,0.30350217161132786,0.3022541992393736,0.25265259559114617,0.3060706813288752,0.30092092893687605,0.253705397843878,0.302457614368176,0.3061206692987266
146,0.24831971449110554,0.30517838956001053,0.3035486559962739,0.30491126798480855,0.25809723576972,0.30247423716768995,0.3030402063583866,0.30416112553884894,0.30397056842286146,0.2987375810551767,0.303790175122327,0.23844706146354636,0.3062465493254716,0.3065504684144496,0.3011139486219792,0.17780922413089273,0.30377387137472994,0.30218878701194685,0.25300591318738175,0.3060313526357865,0.3009237098146302,0.2528860344381578,0.30243442206864685,0.30615716229938494
147,0.25134223859931637,0.3050003185749018,0.303380265386009,0.3046447914438179,0.25815052128627186,0.3021582827888336,0.3030869945227629,0.3037993722495295,0.30423592478417977,0.2982512513786132,0.30355528652839386,0.24478945440465083,0.3065327553139161,0.30712662065359325,0.30130896436693066,0.17533801180958647,0.30393087199349583,0.3019976052955298,0.25534996803378307,0.3058714935190122,0.3008837397718299,0.25185042104078914,0.3027295656770882,0.3063379781731362
148,0.2537096713655501,0.3048331680000216,0.30323768404946594,0.30448128491033416,0.25890580904921323,0.3020187161845221,0.3031611451601107,0.30348695503181566,0.30421732076345387,0.2978523710324657,0.3034188703120078,0.2502593089336864,0.30683926126208616,0.3073168904032639,0.3014453350383663,0.1744931389496781,0.3040529114890863,0.2978834560750081,0.2570455922187012,0.30557633114578076,0.3009806430923122,0.25043355403279216,0.3029684239681633,0.3065689316548056
149,0.25446220799886476,0.30444074632547824,0.3030697207929423,0.30437462246941205,0.261713229081856,0.3019879096875342,0.30333709260798036,0.30283386351630526,0.3039688473158676,0.2975317504250572,0.30316243404667603,0.25503979014826444,0.30694825348355204,0.30719133195625153,0.30164625302939546,0.17422969039179792,0.3037856128374591,0.29295774267687996,0.25862595657311005,0.3050205269801514,0.30119274492490233,0.2499695570565648,0.3026927699580892,0.3063958882520957
150,0.2559471224138522,0.304115772487188,0.3025882252723866,0.3041723947984188,0.2649864524573954,0.30198524953235334,0.30341367932347424,0.30217851901720966,0.30355912981468525,0.2973036420100356,0.30273735181964306,0.25921240755551883,0.3068741231760223,0.3068417948721992,0.3019336397836298,0.17412322184833653,0.3033339836082747,0.2869127345045745,0.2606090310052146,0.30442606116029314,0.3013678775488995,0.2519146666931416,0.3017398437068247,0.30600636527978664
151,0.2588993112338156,0.30388737916858816,0.3011614456028767,0.30388974246245487,0.26823128192134554,0.3019919904756753,0.30368961947037365,0.30136187683187815,0.30312938013106094,0.2971967682184122,0.3023855785364136,0.2627767581107585,0.3067135726406589,0.30627831725441224,0.3026618142486268,0.17366833438621085,0.30275747676509923,0.28189938482231475,0.26334012484971203,0.30384887707667796,0.3016604351277258,0.25318532858142767,0.2999047078980255,0.30551449380142154
152,0.2630944643657739,0.3037162757599214,0.29815064829386556,0.3035626443115847,0.27222465663740175,0.30189860104376387,0.3039627768246289,0.30053462049649865,0.30278320526358776,0.2972196017107097,0.30215768414555855,0.2656867552029828,0.3065344830854957,0.3056683800685806,0.30363998822951643,0.17295032069106103,0.30219597094605777,0.2781161347985563,0.2671778332181562,0.30337236072802115,0.3019446846021667,0.25417961509309517,0.2967483952860035,0.30506289803353065
153,0.26829217667443145,0.3036072160042104,0.29363259642046347,0.3032736062990508,0.2776178551954155,0.30134156263995976,0.30414895459947844,0.2997913686528117,0.3025303176804322,0.2973609269049819,0.3019017161724213,0.2680138868680892,0.30638237488738435,0.30513285467946705,0.30474425002474653,0.17212585364076013,0.30175870500587537,0.2754430943960741,0.2721028242995683,0.30294228379940824,0.30218163916536295,0.25490990636064154,0.29206458793067813,0.30475246765343067
154,0.2743717898786697,0.30358265165236004,0.2877028002861615,0.3031169083019512,0.28536784999317283,0.29886153925802295,0.303993564511849,0.2993835444226412,0.30234738715784726,0.29758969258091705,0.30158496639203536,0.269888326305942,0.30627914405596,0.30471883737056954,0.30565973776775385,0.17167262716417173,0.30146886862400657,0.2723452135339732,0.27820780378389254,0.30256915923938765,0.3022402516619618,0.25778622798564366,0.2857029030189966,0.30457249663640457
155,0.28137268375406493,0.3035636093157174,0.2817125480172912,0.30303616626413,0.294930740439991,0.29427295937494874,0.3042070498716618,0.29856139606255283,0.3022254511304331,0.2976881103318828,0.301044328714689,0.27125933662553153,0.30602097567126707,0.30444543298391014,0.3061686156339142,0.17146632785978455,0.30123120900789413,0.270182790021784,0.28598218938864356,0.30239780541396655,0.3025201351771616,0.26007160720542244,0.2767543038359678,0.3044209343539308
156,0.28866769540361176,0.30351176075762754,0.27882662996644747,0.3029621444762197,0.30447904870947623,0.2885927525415316,0.3044442021795606,0.2977080538330679,0.3021201512136672,0.29765024942387114,0.2989707464501749,0.2723652171199238,0.3057532795532742,0.3042533656740039,0.30603628455791415,0.17177622303490947,0.3010494262728791,0.2674979170558406,0.292584049769277,0.3024556661590233,0.3028652053051022,0.26298715527181105,0.26673246529450295,0.30437327377714446
157,0.296646850111973,0.3033510008446533,0.2817752023948874,0.30282497029302824,0.30740402467977784,0.2850494587592115,0.30450932700738004,0.29703745205897686,0.3019557542174066,0.29756539844684105,0.29498894655106866,0.27352442057827575,0.30544933224689796,0.3041662446215903,0.30543833061377507,0.17252009638193316,0.3008688869442475,0.2640866940907893,0.29451987746363983,0.30261342242019856,0.30312565865366875,0.26645534564456347,0.2591898846207722,0.30420138193796936
158,0.3032380964793558,0.3032710416252709,0.2903415910454419,0.3028365939351297,0.3071482654577808,0.28135861593602635,0.304496245356587,0.29622002417002397,0.3018962453336378,0.2975141718179893,0.2897033808916076,0.2749172536388936,0.30528624389840436,0.3042363878941263,0.30459146460998493,0.17359599969023431,0.3007424422774833,0.259728075339072,0.2937196327487747,0.30277503586495513,0.30329248071369763,0.2707979646106542,0.2528321073800711,0.3041896085046493
159,0.3051150770166831,0.30334681748888226,0.3036286915462069,0.3030299385245416,0.3060981120075386,0.2764638714082762,0.3042620732364771,0.2947483013974134,0.3020314815522521,0.29765760061690627,0.2831351203782961,0.2765391876693689,0.305620466508642,0.3044284632460939,0.3043361097604648,0.1743942437052246,0.3007150281731416,0.25410961254028824,0.2898620302456205,0.30285363073970356,0.3033668000245524,0.27631060949669406,0.25053209595509524,0.30444168103600927
160,0.3053010856120736,0.30355561665215236,0.30853114027480455,0.30324536292995896,0.30531237739404815,0.27055385768573464,0.3039753941464962,0.29311613313461626,0.3023392464176546,0.29784870341619535,0.28080224891238237,0.27838968393581376,0.3059100628681053,0.304610928804987,0.30420786851369785,0.17515066077466368,0.30077584000464913,0.25039864627744807,0.2846891061132382,0.30273663273796736,0.3033394245975054,0.2828609089257588,0.25146192738162876,0.3045481935718186
161,0.3046117551378465,0.3038097128095978,0.30901712150363697,0.3034069985899246,0.30466270600508305,0.2643828442359919,0.30371921785536654,0.29171573311970844,0.3025864685972233,0.29802857741116195,0.28017802386004625,0.2805588053076539,0.3061004873655281,0.30475302973166274,0.30402667137275463,0.17617026575846073,0.3011639508864446,0.2471777891960357,0.278984406971609,0.30256950651620573,0.30324614303459646,0.29024433082015827,0.2539726497823972,0.30461351305408896
162,0.3037399655204653,0.30406044568157164,0.30841050161968125,0.3035340685465182,0.30411587699734416,0.2580098024192913,0.30350953729627955,0.29106470855784794,0.30261868742235826,0.29818349236392044,0.27945869249405547,0.28307053863010245,0.30620631815415317,0.3048592334304121,0.30379747122635564,0.17748162958573918,0.30158890852037995,0.24399416517491002,0.27322225504311876,0.3023988932770442,0.3031144847930163,0.2982327014013998,0.25718069047863334,0.30467195121189694
163,0.30295097217214023,0.304304525748504,0.3075804017279034,0.3037318579561071,0.30366059944337137,0.25223218890656024,0.303371141496911,0.29094483908890667,0.3025344417425741,0.298291672660404,0.2781323269436592,0.2859602903952607,0.30623406025763683,0.30494257724791857,0.3035292591031354,0.17894594155646634,0.3019644615250757,0.24194273335654376,0.267835299531289,0.30224236857600195,0.3030560217120402,0.3044914108716712,0.26058491096745817,0.30470782126840884
164,0.3023972089460344,0.3044734903302713,0.3066601670587459,0.3040353243773451,0.30328150497212614,0.24800096061670462,0.30330994902766134,0.29126714729860503,0.3024313711938056,0.29832071803870225,0.2761540402919599,0.28917273715098774,0.30620969704699147,0.3050096381145403,0.30322314753483615,0.1805344936205105,0.30234091448148914,0.24189723527087997,0.2634359005205453,0.30209128258222445,0.303139684344532,0.3058343924260121,0.2637154568727147,0.3047298832720335
165,0.3020141908095716,0.30452403999833827,0.30580631698559735,0.3042422249624587,0.30301665090237123,0.24453832996125555,0.30330464859296685,0.29212752564661437,0.3023621749835461,0.29831412175809285,0.27377222897050113,0.2924855994900917,0.30615434445329753,0.3050399137884739,0.30296807197828207,0.18221721005862448,0.3026567280629609,0.24193799052447668,0.2605913604680084,0.30192289523006655,0.3032155217733064,0.3056930478756239,0.266224502944225,0.3047519514962105
166,0.3017176944508376,0.304475637262997,0.3051433419841645,0.30435396070630044,0.30284468171605183,0.24161393934480846,0.3032970532903671,0.2934701683866929,0.3023814144122921,0.2982784131801193,0.27103817902142435,0.2956514666489179,0.3060756589680657,0.305041816589816,0.3026757125210689,0.18400244335962948,0.3028586366253279,0.2416402006486021,0.25916843380265414,0.3017974837447426,0.3032675301361677,0.3051718333058421,0.2680358265444256,0.30476898087774795
167,0.30145296366982394,0.304350004631181,0.304611879469033,0.3044044515658739,0.30274947314943657,0.23928371748101404,0.3032528562273685,0.29508730131870686,0.3025042365940019,0.2982175487851965,0.2681842893011347,0.2985055294365871,0.30597029054657615,0.3050416074833316,0.3023192399805069,0.1858209099642136,0.3029145421970969,0.24094290186991707,0.2586908973725508,0.30182537169111806,0.30330850304855683,0.3046292648543857,0.2692604859258991,0.30477558512493025
168,0.3012932029384524,0.3041776114157763,0.30416206395272705,0.30441185759877337,0.30271651017850126,0.23757788411824518,0.3031749898306728,0.29669003892494733,0.30266060031074593,0.2981312138394252,0.2653896670346283,0.3009550363328276,0.30586375003037997,0.30505030591605264,0.3019393757181912,0.18747761650773895,0.3028606542680572,0.24003053926052942,0.2588238998553823,0.30207054853529425,0.3033141432759785,0.3041650144819675,0.26992241250759413,0.3047722459958558
169,0.301327458323396,0.30400684169155595,0.3036966444885411,0.3044170681558311,0.3027459017078222,0.23653227779043998,0.3030631653825506,0.29826574550653023,0.3026899873569174,0.2980876180434557,0.262827956974345,0.30199162640656296,0.3057832576816509,0.3052140810298111,0.30154489799575473,0.18891356704638979,0.30271419500493835,0.23899667073321468,0.2595202676961201,0.30251878127107656,0.3033284993201901,0.30381050904994755,0.26986161409246806,0.3047820033354026
170,0.301465856763865,0.30382706646891133,0.3031499594471643,0.30437898699598875,0.3028119263786753,0.23575147124421747,0.3028850577546834,0.3000123585138943,0.3025357753069869,0.2980350523804019,0.2610733658412531,0.30222087577181195,0.30569971022261877,0.3053865730813665,0.3009445185026947,0.19030630520469166,0.30247217767648793,0.23759417071609099,0.26100473080129993,0.3029532205512538,0.30334090831664207,0.30354016976390363,0.2691687729597151,0.30476859731662476
171,0.30161941615024396,0.30370415007807694,0.3025551078235567,0.3043131605912581,0.30289772363119266,0.2354922154977222,0.30275121985683273,0.3010109398768299,0.30223869669056086,0.2978666929923938,0.2604430330146755,0.30211070483333485,0.3056147379592583,0.3055020698643003,0.299683178403487,0.19213692752651312,0.30230403879384,0.23553059474208107,0.2636060833809465,0.30327772951993803,0.30333374099788385,0.3033517153388785,0.2677182219482297,0.30474556998070124
172,0.30163874206039604,0.30362328719928167,0.30200373393089114,0.30426395053999133,0.30299913756713764,0.23563464399642475,0.3025085321276518,0.3014437711853015,0.30190739993084126,0.29751968387322064,0.2603309957207864,0.30176664738772085,0.3055730756415915,0.3055750243465847,0.2972392786771693,0.1949897468181244,0.30236203002108525,0.23269584486226758,0.2676063711305964,0.303522072697582,0.3033138178228448,0.30324003100415686,0.2654820468681851,0.3047265852656088
173,0.3015319751000675,0.30358156454052393,0.30152171417110296,0.3042446231291558,0.30307223407816547,0.2358443249936598,0.3022729774611286,0.30167845603040044,0.30156355077171404,0.2969799621058011,0.2603682626206914,0.30108764618754835,0.30559238155649393,0.3056295991257866,0.29345946633316067,0.19899196316248435,0.30258843082673936,0.22936833984063276,0.2739911319438247,0.30364091543756105,0.3032988682033686,0.30318808520889423,0.261906344671711,0.30471046959233794
174,0.3013438996682478,0.30357136098306436,0.30111649761203246,0.30425360620866493,0.30309553654342114,0.23601032866755192,0.30218202542738454,0.3017939070636292,0.3012140786418665,0.29628663200881244,0.260477900134907,0.2999925337809738,0.30567506564646874,0.30570976340331296,0.2884483986300996,0.2040038060321741,0.30287644712054734,0.22592631210304018,0.2833311308879993,0.3036976151014759,0.3033112108756,0.3031686667989939,0.2567293971689131,0.3046738740744114
175,0.30110466237625494,0.3035634702430788,0.30069082265495467,0.3042871587623859,0.3030721580236935,0.23620203942239593,0.3021520388667595,0.3018063907264483,0.3007467598750214,0.29552927113542765,0.26120035538994374,0.2986405700021539,0.30578617639472655,0.3058307321767936,0.28238468964887464,0.20981752088321845,0.3031190265557478,0.22273694601244873,0.29528545399260886,0.30379180801584693,0.30335923121006947,0.30315420085175565,0.2503047122093829,0.3046043356155848
176,0.30075034813735607,0.30352949093006487,0.3003128873761239,0.30434956543285674,0.3029878118299768,0.23728163955064388,0.3021092921380133,0.30174897083273944,0.30057251440439253,0.2948092838815535,0.26251771714633965,0.29723549274183764,0.3058980276509355,0.3059547512647372,0.27541918311892055,0.2162954779531939,0.30320929231011134,0.22014286043024323,0.30546645270142986,0.3039968802492593,0.30339826184933627,0.3031316588454504,0.24496839025519376,0.30452952765771707
177,0.3006298874388648,0.30347172338454387,0.3001781749447242,0.3044496521925481,0.30290670740953685,0.24019696810351596,0.30211987486801345,0.301760880397005,0.3009752844802337,0.29423389253683324,0.2633575152410415,0.29581224113243954,0.3060277354540821,0.30597753109259035,0.26785545367246444,0.2231712811919394,0.30314692222069045,0.21849490464701607,0.30758669417419776,0.30402760632264075,0.30341577870637493,0.30310281095169017,0.24361905040884219,0.3045684192073607
178,0.30062443259833804,0.30341156703181216,0.3001225680409831,0.3045603647897319,0.3028883658054043,0.24344746935510583,0.30214378566079636,0.3018216998086158,0.30126645516083705,0.2938321978406674,0.2642391210704459,0.2946043907162832,0.30612881556836674,0.30589235913874785,0.25987111590412887,0.2302283478422324,0.30314719326381306,0.21771701552368164,0.3073087018742895,0.3037189885131564,0.3034875997948863,0.30306355275911795,0.24297191715576819,0.30469279880582784
179,0.30066448753829655,0.3033563235661316,0.3001208922953,0.3046595080117325,0.3029078191225013,0.24659065603303565,0.3021860660010348,0.3018374968118372,0.3013646341600746,0.29358576991074614,0.26501546145736493,0.29368229674943247,0.3061859313976852,0.3057515174061558,0.25163991394995355,0.23736080474496732,0.3032943304938593,0.21762929326033773,0.3064689848134328,0.30323045004551036,0.3035942811723774,0.30302114815174414,0.241949983006709,0.30482332634658643
180,0.3006892682956855,0.3033162925468469,0.30012627206791337,0.30472339062636006,0.30294751916625795,0.24935942056493693,0.30226273888044775,0.30189515720900156,0.3013602037338455,0.29346611361695785,0.26546700270204804,0.2929091473613109,0.3062170660226582,0.30563001794462347,0.24328807722415266,0.24454700511749777,0.3034910993650947,0.2181280165749073,0.3056459993257065,0.3027316629846767,0.30371000544554255,0.3029776071523525,0.24023938143873974,0.3049289226548391
181,0.3006896018619364,0.30330405066637256,0.300117533043833,0.3047262641661276,0.3029930641051807,0.2517190200306207,0.30223037601040725,0.3019486641501574,0.301293386739514,0.29344068262010714,0.26571207158046706,0.2923961420618908,0.3062264453402613,0.3055152404057526,0.23483102961045563,0.25181778807751054,0.3037004439270488,0.2190638541304759,0.3049699378718884,0.30226712377050624,0.3038093668077603,0.3029367912552108,0.23794751133481484,0.3049973877481285
182,0.30063467256479803,0.30333851069689016,0.3001330317509047,0.30466122625685427,0.3030383130256295,0.25359254770678946,0.30214370770733473,0.3019816315312547,0.30121616743337026,0.29348317885611047,0.265790925584337,0.29211344307037745,0.30623934288314497,0.30543379503207946,0.22629681363590734,0.25922097472377814,0.30387878520651385,0.2202505313281987,0.3044425408988022,0.3018673629325409,0.3038744876018805,0.30291386487973365,0.23523794645220963,0.30504591044949525
183,0.3005844443432837,0.3034271658178466,0.30019536367359445,0.30452450463645875,0.30308476982861593,0.254934475473846,0.3020640310057849,0.30198219962539663,0.3011580612397789,0.29357414794387177,0.26569543068294305,0.29216059050483023,0.3062679275830145,0.30536080820820355,0.2177143057826259,0.26677249335090863,0.3039987633565377,0.2215413088176725,0.3040367000562793,0.30153690932110144,0.30389638633137367,0.3029171073776554,0.23235673963318101,0.30508026477538797
184,0.3006026536560885,0.3035646967791901,0.300307498069392,0.3043158768432691,0.3031243328173522,0.2557875216574925,0.30199123576506703,0.30195662356031244,0.3011305080155765,0.2937048368835768,0.26538387201591407,0.2926857140525122,0.306304442927879,0.30526670565369846,0.2090987777516005,0.2744697732330758,0.30411313733518197,0.222789030047361,0.30371549555745186,0.3012736709382201,0.3038682503753739,0.30294829611855145,0.22958042495258787,0.3050932738206298
185,0.3007685459565531,0.30371109404118163,0.30032040176886765,0.3040482260908063,0.3031340307562593,0.2560597877130514,0.3019053390914596,0.3018862937197748,0.30111708421950945,0.29387674962300103,0.2651948950576818,0.29357511838298844,0.3063353680538177,0.3051815737049451,0.20049112495156954,0.2822890527952757,0.3041546845619865,0.2238892557946791,0.3034983890954174,0.3010799208616588,0.3037866174113042,0.303007240707405,0.2273495738249549,0.3050739127171999
186,0.3010603588237463,0.30382727320991826,0.2994539464880514,0.30374049318002605,0.3030811876879283,0.255534337290943,0.30173320737606485,0.3017092607077786,0.3010773505368885,0.29408224764340557,0.2660719554017614,0.2944479239812389,0.3063319039008898,0.30520326943385745,0.19182704199676684,0.290312362543863,0.30400982201121307,0.22470469288710257,0.30339124810411433,0.30067783255354913,0.30364954777249126,0.303094541769524,0.2268694574343852,0.3050460519711203
187,0.30142372727617517,0.3039148879926574,0.29776720991587796,0.3034224002273473,0.30302925787387874,0.2543576005991131,0.3014903986969981,0.3015074333435603,0.3009934091878517,0.2942376740599519,0.2681237471444947,0.2954685888366214,0.3063370124225881,0.3051623838690689,0.1828930221417423,0.2986656601034192,0.30377159167697426,0.22506703046091095,0.30328393182685914,0.29972697507835716,0.30349738365329737,0.30319230029485944,0.22842200434866308,0.30511360068678633
188,0.3018548927697683,0.30386691487397005,0.29648766368176355,0.30313857617220424,0.30309320530400896,0.25272552974117685,0.3014154035047953,0.3006886485987205,0.30099165209473083,0.29440489085084875,0.2702379708449924,0.2968083368314843,0.3063020984529643,0.3050617314099909,0.17534906535806163,0.30551686912006615,0.3034222466123595,0.22531799614669892,0.3032438604461409,0.2991837042420776,0.30344150149325794,0.3033122917939695,0.23056920094805952,0.30516858476292935
189,0.3023463200452194,0.3036004453606321,0.29651581721361076,0.30294359883443334,0.3032845336278167,0.25043877799894204,0.3016132929456317,0.29866686103569834,0.30115255948292374,0.29463213807662575,0.27102583670217717,0.2984256030982023,0.3060639940379505,0.30503061131958115,0.17207981128024194,0.30801634948511936,0.3028686500900461,0.2258786765298228,0.3033489697459448,0.2999802589446129,0.3034922237234466,0.3035718980069786,0.2327260455729634,0.30503678636918374
190,0.3026790275604876,0.30328482505589116,0.2974028037860548,0.30286479204725264,0.3034005033405758,0.24745547498622547,0.3017216529544994,0.297563661937109,0.3012660565774406,0.29486506971702287,0.27125342309590256,0.30034139601540105,0.30570241148271093,0.3049236645283091,0.17081043450942757,0.3087057931178545,0.302263230654615,0.2262552223744836,0.3035319236426224,0.30061493839185516,0.3035025897602116,0.3038488807842831,0.23482325641806423,0.3048683733176394
191,0.302865760905399,0.30298518936846575,0.2984879982227176,0.30291553730186893,0.30335121415045224,0.24408180858897977,0.3018358221792159,0.2978301578363913,0.30124330362938845,0.2950164944567265,0.2721177439405719,0.30177643284451794,0.30541142429090645,0.3048712372550588,0.17045462579205412,0.30865184478426283,0.3016518433662178,0.22646045595419062,0.3037331674185503,0.300680155591667,0.30357120943184707,0.30400587056155604,0.23660131532789858,0.3047491103618592
